1830	neutral	Not to mention a sharper , cleaner camera lens .
760	positive	From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .
4454	neutral	Your taste for Jonah - A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .
3459	negative	Impostor is a step down for director Gary Fleder .
5319	negative	Debut effort by `` Project Greenlight '' winner is sappy and amateurish .
2250	negative	It shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action .
3269	positive	Allen 's underestimated charm delivers more goodies than lumps of coal .
8532	negative	The film does n't really care about the thousands of Americans who die hideously , it cares about how Ryan meets his future wife and makes his start at the CIA .
5187	negative	Like its script , which nurses plot holes gaping enough to pilot an entire Olympic swim team through , the characters in Swimfan seem motivated by nothing short of dull , brain-deadening hangover .
798	negative	More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .
2215	negative	What with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time .
1604	negative	That 's because relatively nothing happens .
4126	positive	Try as you might to resist , if you 've got a place in your heart for Smokey Robinson , this movie will worm its way there .
1343	neutral	I have no problem with `` difficult '' movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out .
1841	negative	However sincere it may be , The Rising Place never quite justifies its own existence .
489	positive	There is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye .
4692	negative	We never truly come to care about the main characters and whether or not they 'll wind up together , and Michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest .
6456	negative	Bogdanich is unashamedly pro-Serbian and makes little attempt to give voice to the other side .
6364	positive	There 's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there 's nothing else happening .
1145	neutral	The film virtually chokes on its own self-consciousness .
3897	negative	This u-boat does n't have a captain .
877	negative	` The War of the Roses , ' trailer-trash style .
6844	negative	Behind the glitz , Hollywood is sordid and disgusting .
6716	positive	Even though the film does n't manage to hit all of its marks , it 's still entertaining to watch the target practice .
5840	negative	It 's a barely tolerable slog over well-trod ground .
6275	negative	Spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations
5344	negative	This New Zealand coming-of-age movie is n't really about anything .
3668	neutral	Eastwood winces , clutches his chest and gasps for breath .
3424	positive	Garcia and the other actors help make the wobbly premise work .
1731	positive	I had more fun watching Spy than I had with most of the big summer movies .
2180	positive	Speaks eloquently about the symbiotic relationship between art and life .
1395	negative	This thing is virtually unwatchable .
994	positive	Cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .
5069	neutral	A lack of thesis makes Maryam , in the end , play out with the intellectual and emotional impact of an after-school special .
174	neutral	Charming and funny -LRB- but ultimately silly -RRB- movie .
4719	negative	It 's not original enough .
8439	neutral	Gibney and Jarecki just want to string the bastard up .
6445	negative	Neither revelatory nor truly edgy -- merely crassly flamboyant and comedically labored .
1105	negative	Everyone 's to blame here .
2446	negative	What 's missing in Murder by Numbers is any real psychological grounding for the teens ' deviant behaviour .
7276	positive	We 've seen it all before in one form or another , but director Hoffman , with great help from Kevin Kline , makes us care about this latest reincarnation of the world 's greatest teacher .
7373	negative	Sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even Freeman ca n't save it .
317	positive	Except it 's much , much better .
3400	positive	I loved this film .
4665	negative	As violent , profane and exploitative as the most offensive action flick you 've ever seen .
469	negative	As lively an account as Seinfeld is deadpan .
4418	positive	An often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .
3624	positive	Brave and sweetly rendered love story .
153	positive	He 's one of the few ` cool ' actors who never seems aware of his own coolness .
4972	positive	Wise and deadpan humorous .
7052	positive	Remember it .
403	positive	Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal , and also the unique way Shainberg goes about telling what at heart is a sweet little girl -
8369	negative	And it 's a lousy one at that .
1739	negative	Woody Allen used to ridicule movies like Hollywood Ending .
1964	positive	As literary desecrations go , this makes for perfectly acceptable , occasionally very enjoyable children 's entertainment .
524	negative	Goes on and on to the point of nausea .
7443	positive	Sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people .
3094	positive	This kind of hands-on storytelling is ultimately what makes Shanghai Ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .
2162	positive	A beautiful , entertaining two hours .
983	positive	A solid and refined piece of moviemaking imbued with passion and attitude .
7037	positive	In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land .
2375	neutral	The dramatic crisis does n't always succeed in its quest to be taken seriously , but Huppert 's volatile performance makes for a riveting movie experience .
4965	neutral	Pumpkin struts about with `` courage '' pinned to its huckster lapel while a yellow streak a mile wide decorates its back .
11	negative	There 's little to recommend Snow Dogs , unless one considers cliched dialogue and perverse escapism a source of high hilarity .
1870	negative	Its one-sidedness ... flirts with propaganda .
4437	neutral	An easy watch , except for the annoying demeanour of its lead character .
85	positive	Tells a fascinating , compelling story .
3425	neutral	Gloriously straight from the vagina .
2408	negative	Cruel and inhuman cinematic punishment ... simultaneously degrades its characters , its stars and its audience .
4521	negative	is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . '
5003	positive	It 's no lie -- Big Fat Liar is a real charmer .
479	positive	I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .
3471	neutral	Even these tales of just seven children seem at times too many , although in reality they are not enough .
1910	negative	... there 's a choppy , surface-effect feeling to the whole enterprise .
8286	negative	An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .
7592	positive	Beneath the film 's obvious determination to shock at any cost lies considerable skill and determination , backed by sheer nerve .
6082	positive	What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .
1350	negative	This insufferable movie is meant to make you think about existential suffering .
7000	negative	Cherish would 've worked a lot better had it been a short film .
7428	neutral	Make no mistake , ivans xtc .
1558	neutral	Ram Dass Fierce Grace moulds itself as an example to up-and-coming documentarians , of the overlooked pitfalls of such an endeavour .
2174	positive	All the pieces fall together without much surprise , but little moments give it a boost .
1245	positive	Kinnear ... gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers .
4403	positive	An undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band .
1948	positive	Real Women may have many agendas , but it also will win you over , in a big way .
2744	positive	You come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated .
6519	negative	At every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while Banderas looks like he 's not trying to laugh at how bad it
6408	positive	This charming but slight tale has warmth , wit and interesting characters compassionately portrayed .
1707	negative	A `` Home Alone '' film that is staged like `` Rosemary 's Baby , '' but is not as well-conceived as either of those films .
6504	positive	A cutesy romantic tale with a twist .
1233	negative	It is n't scary .
6740	neutral	The script feels as if it started to explore the obvious voyeuristic potential of ` hypertime ' but then backed off when the producers saw the grosses for Spy Kids .
2659	negative	Some episodes work , some do n't .
3436	positive	Whether or not you 're enlightened by any of Derrida 's lectures on `` the other '' and `` the self , '' Derrida is an undeniably fascinating and playful fellow .
3013	neutral	Sean Penn , you owe Nicolas Cage an apology .
5114	positive	One of the most original American productions this year , you 'll find yourself remembering this refreshing visit to a Sunshine State .
505	positive	It 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen .
2340	positive	While the now 72-year-old Robert Evans been slowed down by a stroke , he has at least one more story to tell : his own .
3915	negative	A chiller resolutely without chills .
5164	positive	No worse a film than Breaking Out , and Breaking Out was utterly charming .
5058	negative	One sloughs one 's way through the mire of this alleged psychological thriller in search of purpose or even a plot .
4813	neutral	Let 's face it -- there are n't many reasons anyone would want to see Crossroads if they 're not big fans of teen pop kitten Britney Spears .
2877	negative	Take Care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .
5055	negative	Knockaround Guys plays like a student film by two guys who desperately want to be Quentin Tarantino when they grow up .
5955	positive	Move over Bond ; this girl deserves a sequel .
7523	neutral	` Would n't it be nice if all guys got a taste of what it 's like on the other side of the bra ? '
1514	positive	Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .
6135	negative	It is just too bad the film 's story does not live up to its style .
5238	neutral	But something seems to be missing .
387	neutral	`` Feardotcom '' has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker .
671	negative	Rarely has sex on screen been so aggressively anti-erotic .
5148	negative	The histrionic muse still eludes Madonna and , playing a charmless witch , she is merely a charmless witch .
7477	positive	A fast paced and suspenseful Argentinian thriller about the shadow side of play .
774	positive	Stage director Sam Mendes showcases Tom Hanks as a depression era hit-man in this dark tale of revenge .
4487	negative	-LRB- Seagal 's -RRB- strenuous attempt at a change in expression could very well clinch him this year 's Razzie .
7434	negative	Be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .
1714	negative	Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .
2474	positive	... standard guns versus martial arts cliche with little new added .
2376	negative	Eddie Murphy and Owen Wilson have a cute partnership in I Spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .
3149	negative	Imagine -LRB- if possible -RRB- a Pasolini film without passion or politics , or an Almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching O Fantasma .
4179	positive	Plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .
1246	positive	Their work is fantastic .
6239	positive	Most haunting about `` Fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen .
5704	negative	New ways of describing badness need to be invented to describe exactly how bad it is .
4224	positive	Though a touch too Arthouse 101 in its poetic symbolism , Heaven proves to be a good match of the sensibilities of two directors .
7206	positive	A photographic marvel of sorts , and it 's certainly an invaluable record of that special fishy community .
2447	negative	The Master of Disguise is awful .
565	positive	Standing in the Shadows of Motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .
3286	negative	On a cutting room floor somewhere lies ... footage that might have made No Such Thing a trenchant , ironic cultural satire instead of a frustrating misfire .
576	neutral	Fans of so-bad-they 're - good cinema may find some fun in this jumbled mess .
5425	positive	It 's better than The Phantom Menace .
2193	neutral	Rabbit-Proof Fence will probably make you angry .
4016	negative	A visually flashy but narratively opaque and emotionally vapid exercise in style and mystification .
397	negative	Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .
5205	positive	Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .
5025	negative	Unless you come in to the film with a skateboard under your arm , you 're going to feel like you were n't invited to the party .
2415	positive	A movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . '
2394	negative	The film 's final hour , where nearly all the previous unseen material resides , is unconvincing soap opera that Tornatore was right to cut .
1801	negative	Never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .
7015	positive	An indispensable peek at the art and the agony of making people laugh .
6039	positive	-LRB- Caine -RRB- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .
5306	negative	It 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .
5171	positive	It 's always enthralling .
5963	negative	... the whole thing succeeded only in making me groggy .
2791	positive	A graceful , moving tribute to the courage of New York 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice .
4905	neutral	It 's a brilliant , honest performance by Nicholson , but the film is an agonizing bore except when the fantastic Kathy Bates turns up .
5479	neutral	A drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy .
5733	positive	Like Mike is n't going to make box office money that makes Michael Jordan jealous , but it has some cute moments , funny scenes , and hits the target audience -LRB- young Bow Wow fans -RRB- - with nothing but net .
1221	negative	There 's a heavy stench of ` been there , done that ' hanging over the film .
4743	neutral	Observant intelligence constantly vies with pretension -- and sometimes plain wacky implausibility -- throughout Maelstrom .
382	negative	Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .
4700	positive	Connoisseurs of Chinese film will be pleased to discover that Tian 's meticulous talent has not withered during his enforced hiatus .
7905	positive	Bring tissues .
439	negative	A nearly 21\/2 hours , the film is way too indulgent .
6615	neutral	You have once again entered the bizarre realm where director Adrian Lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .
5510	positive	Wonder , hope and magic can never escape the heart of the boy when the right movie comes along , especially if it begins with the name of Star Wars
2511	negative	The kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics .
5073	neutral	The camera twirls !
4614	negative	A movie that the less charitable might describe as a castrated cross between Highlander and Lolita .
94	positive	Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .
1196	positive	But they fascinate in their recklessness .
684	neutral	If this movie leaves you cool , it also leaves you intriguingly contemplative .
3594	negative	Starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .
5260	positive	If the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material .
1001	negative	None of this is half as moving as the filmmakers seem to think .
6680	negative	It 's makes a better travelogue than movie .
3254	positive	A stylish thriller .
7870	neutral	Aptly named , this shimmering , beautifully costumed and filmed production does n't work for me .
6100	negative	It 's hard to imagine another director ever making his wife look so bad in a major movie .
5968	positive	Alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise .
4151	negative	The 50-something lovebirds are too immature and unappealing to care about .
8373	positive	In addition to gluing you to the edge of your seat , Changing Lanes is also a film of freshness , imagination and insight .
7533	neutral	Highly irritating at first , Mr. Koury 's passive technique eventually begins to yield some interesting results .
4809	neutral	This is more a case of ` Sacre bleu ! '
7427	neutral	It 's not too racy and it 's not too offensive .
4050	negative	In the process of trimming the movie to an expeditious 84 minutes , director Roger Kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .
8207	negative	The trappings of I Spy are so familiar you might as well be watching a rerun .
890	neutral	Everything its title implies , a standard-issue crime drama spat out from the Tinseltown assembly line .
1455	neutral	Some may choose to interpret the film 's end as hopeful or optimistic but I think Payne is after something darker .
8329	negative	It finds no way to entertain or inspire its viewers .
8413	neutral	The film is a blunt indictment , part of a perhaps surreal campaign to bring Kissinger to trial for crimes against humanity .
1108	positive	Assured , glossy and shot through with brittle desperation .
4465	positive	Watching these eccentrics is both inspiring and pure joy .
241	positive	Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending .
7992	neutral	Did it move me to care about what happened in 1915 Armenia ?
2562	negative	While Hollywood Ending has its share of belly laughs -LRB- including a knockout of a closing line -RRB- , the movie winds up feeling like a great missed opportunity .
7915	negative	Such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .
3003	positive	A hypnotic cyber hymn and a cruel story of youth culture .
7538	positive	One of the year 's best films , featuring an Oscar-worthy performance by Julianne Moore .
194	negative	The movie generates plot points with a degree of randomness usually achieved only by lottery drawing .
7236	negative	Lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s .
3457	negative	I found myself growing more and more frustrated and detached as Vincent became more and more abhorrent .
4933	positive	Beautifully reclaiming the story of Carmen and recreating it an in an African idiom .
971	negative	It 's probably not easy to make such a worthless film ...
370	negative	How do you make a movie with depth about a man who lacked any ?
2665	positive	Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .
1792	positive	Richly entertaining and suggestive of any number of metaphorical readings .
836	positive	Not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .
7487	neutral	Not kids , who do n't need the lesson in repugnance .
5922	negative	It 's depressing to see how far Herzog has fallen .
8107	negative	Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .
8054	positive	The charming result is Festival in Cannes .
5563	neutral	Yep , it 's `` Waking up in Reno . ''
8415	neutral	The whole mildly pleasant outing -- the R rating is for brief nudity and a grisly corpse -- remains aloft not on its own self-referential hot air , but on the inspired performance of Tim Allen .
7739	negative	Cinematic poo .
5075	negative	A boring masquerade ball where normally good actors , even Kingsley , are made to look bad .
5227	positive	Rodriguez does a splendid job of racial profiling Hollywood style -- casting excellent Latin actors of all ages -- a trend long overdue .
1923	negative	Leaves us wondering less about its ideas and more about its characterization of Hitler and the contrived nature of its provocative conclusion .
5902	positive	Enthusiastically taking up the current teen movie concern with bodily functions , Walt Becker 's film pushes all the demographically appropriate comic buttons .
8211	negative	This mess of a movie is nothing short of a travesty of a transvestite comedy .
5812	negative	It squanders Chan 's uniqueness ; it could even be said to squander Jennifer Love Hewitt !
4667	negative	Any film that does n't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .
4073	positive	Features what is surely the funniest and most accurate depiction of writer 's block ever .
6386	positive	Quiet , adult and just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart and mind that is n't afraid to admit it does n't have all the answers .
7807	positive	After one gets the feeling that the typical Hollywood disregard for historical truth and realism is at work here , it 's a matter of finding entertainment in the experiences of Zishe and the fiery presence of Hanussen .
5940	neutral	Tsai Ming-liang 's ghosts are painfully aware of their not-being .
925	positive	Another trumpet blast that there may be a New Mexican Cinema a-bornin ' . '
1655	positive	This may be Burns 's strongest film since The Brothers McMullen .
6011	positive	A first-class road movie that proves you can run away from home , but your ego and all your problems go with you .
5531	positive	If you 're burnt out on It 's a Wonderful Life marathons and bored with A Christmas Carol , it might just be the movie you 're looking for .
5652	positive	... could easily be called the best Korean film of 2002 .
6729	negative	This romantic\/comedy asks the question how much souvlaki can you take before indigestion sets in .
7872	neutral	Meant for Star Wars fans .
3902	neutral	Most of the film feels conceived and shot on the fly -- like between lunch breaks for Shearer 's radio show and his Simpson voice-overs .
5237	positive	Nicole Holofcener 's Lovely and Amazing , from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style .
3369	positive	It 's a feel-good movie about which you can actually feel good .
5130	positive	Psychologically revealing .
7576	positive	An entertaining mix of period drama and flat-out farce that should please history fans .
3071	neutral	While Holm is terrific as both men and Hjejle quite appealing , the film fails to make the most out of the intriguing premise .
673	positive	Delivers roughly equal amounts of beautiful movement and inside information .
6808	neutral	Director-writer Bille August ... depicts this relationship with economical grace , letting his superb actors convey Martin 's deterioration and Barbara 's sadness -- and , occasionally , anger .
3719	neutral	In the end , all you can do is admire the ensemble players and wonder what the point of it is .
3480	positive	As each of them searches for their place in the world , Miller digs into their very minds to find an unblinking , flawed humanity .
7783	positive	Ash Wednesday is not Edward Burns ' best film , but it is a good and ambitious film .
6191	negative	The disjointed mess flows as naturally as Jolie 's hideous yellow ` do .
2506	negative	A little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , Monsoon Wedding serves mostly to whet one 's appetite for the Bollywood films .
6800	negative	prechewed
2632	positive	Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat .
930	neutral	When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .
360	positive	Those moviegoers who would automatically bypass a hip-hop documentary should give `` Scratch '' a second look .
3739	negative	As it is , it 's too long and unfocused .
3037	positive	An old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .
3960	positive	It 's a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance .
7854	positive	A sharp satire of desperation and cinematic deception .
1484	positive	Uplifting , funny and wise .
4399	positive	By turns touching , raucously amusing , uncomfortable , and , yes , even sexy , Never Again is a welcome and heartwarming addition to the romantic comedy genre .
4470	neutral	Thanks to Ice Cube , Benjamins feels an awful lot like Friday in Miami .
873	positive	The best part about `` Gangs '' was Daniel Day-Lewis .
7948	positive	Two tedious acts light on great scares and a good surprise ending .
2343	neutral	Any Chekhov is better than no Chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .
1556	neutral	A technically well-made suspenser ... but its abrupt drop in IQ points as it races to the finish line proves simply too discouraging to let slide .
3981	neutral	Frank McKlusky C.I. is that movie !
5347	negative	A distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze .
7007	negative	Snoots will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers ' time with a gobbler like this .
326	negative	Nothing but an episode of Smackdown !
7904	neutral	For free .
3995	positive	Both exuberantly romantic and serenely melancholy , What Time Is It There ?
4231	negative	Talky , artificial and opaque ... an interesting technical exercise , but a tedious picture .
2133	positive	Fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .
1727	positive	Ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .
4881	neutral	Harvard Man is a semi-throwback , a reminiscence without nostalgia or sentimentality .
3747	positive	An ideal love story for those intolerant of the more common saccharine genre .
7961	negative	Ever see one of those comedies that just seem like a bad idea from frame one ?
6725	positive	While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem .
135	negative	Daughter From Danang reveals that efforts toward closure only open new wounds .
750	neutral	What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .
933	neutral	You want to call Domino 's .
6143	negative	Too predictably , in fact .
5622	negative	It 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .
3575	negative	-LRB- N -RRB- o matter how much good will the actors generate , Showtime eventually folds under its own thinness .
7788	negative	A film which presses familiar Herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .
5994	positive	... a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ...
2542	positive	The charms of the lead performances allow us to forget most of the film 's problems .
1658	positive	When twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if Argento 's Hollywood counterparts ... had this much imagination and nerve .
1918	positive	Rarely does such high-profile talent serve such literate material .
8332	negative	Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?
1858	negative	Stiff and schmaltzy and clumsily directed .
5746	positive	Skin Of Man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .
463	positive	A wry , affectionate delight .
6627	positive	Drug abuse , infidelity and death are n't usually comedy fare , but Turpin 's film allows us to chuckle through the angst .
5185	negative	The director , with his fake backdrops and stately pacing , never settles on a consistent tone .
8026	negative	Stress ` dumb . '
5727	negative	Boyd 's screenplay -LRB- co-written with Guardian hack Nick Davies -RRB- has a florid turn of phrase that owes more to Guy Ritchie than the Bard of Avon .
8367	neutral	Anyone who 's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy , repressed and twisted personal life their tormentor deserved .
1160	negative	A cockeyed shot all the way .
3142	positive	An engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate music industry that only seems to care about the bottom line .
4524	neutral	Sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do .
7953	positive	Just offbeat enough to keep you interested without coming close to bowling you over .
7804	positive	Tres Greek writer and star Nia Vardalos has crafted here a worldly-wise and very funny script .
8405	positive	Nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .
5793	positive	Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging .
6797	positive	An excellent sequel .
5811	negative	Less than fresh .
7028	positive	Here 's yet another cool crime movie that actually manages to bring something new into the mix .
74	neutral	Reeks of rot and hack work from start to finish .
2357	positive	Peppering this urban study with references to Norwegian folktales , Villeneuve creates in Maelstrom a world where the bizarre is credible and the real turns magical .
8146	positive	That the e-graveyard holds as many good ideas as bad is the cold comfort that Chin 's film serves up with style and empathy .
5397	neutral	The members manage to pronounce KOK exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .
7237	positive	The film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .
4139	positive	... a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs .
7135	negative	Serving Sara is little more than a mall movie designed to kill time .
2462	positive	Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two .
2094	positive	Mostly , -LRB- Goldbacher -RRB- just lets her complicated characters be unruly , confusing and , through it all , human .
4456	neutral	both overstuffed and undernourished ... The film ca n't be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time .
1378	positive	Funny and touching .
5440	positive	A refreshingly realistic , affectation-free coming-of-age tale .
2715	neutral	The comedy makes social commentary more palatable .
8196	negative	A cautionary tale about the folly of superficiality that is itself endlessly superficial .
6668	positive	As an actor 's showcase , Hart 's War has much to recommend it , even if the top-billed Willis is not the most impressive player .
6720	negative	`` White Oleander , '' the movie , is akin to a Reader 's Digest condensed version of the source material .
7648	negative	A pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .
6645	negative	McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .
7687	negative	The Paradiso 's rusted-out ruin and ultimate collapse during the film 's final -LRB- restored -RRB- third ... emotionally belittle a cinema classic .
1345	negative	Though Frida is easier to swallow than Julie Taymor 's preposterous Titus , the eye candy here lacks considerable brio .
7919	negative	Such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .
2597	negative	Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster ?
6658	positive	Puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .
6362	neutral	... has its moments , but ultimately , its curmudgeon does n't quite make the cut of being placed on any list of favorites .
6145	neutral	It 's 51 times better than this .
4606	negative	This odd , distant Portuguese import more or less borrows from Bad Lieutenant and Les Vampires , and comes up with a kind of art-house gay porn film .
8199	negative	The logic of it all will be Greek to anyone not predisposed to the movie 's rude and crude humor .
7863	negative	The movie is a mess from start to finish .
2113	positive	An honest , sensitive story from a Vietnamese point of view .
4651	negative	A sour attempt at making a Farrelly Brothers-style , down-and-dirty laugher for the female set .
4212	neutral	The animation merely serves up a predictable , maudlin story that swipes heavily from Bambi and The Lion King , yet lacks the emotional resonance of either of those movies .
1795	negative	The actors try hard but come off too amateurish and awkward .
4851	negative	All the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .
3617	negative	The biggest problem with Satin Rouge is Lilia herself .
4637	positive	Road to Perdition does display greatness , and it 's worth seeing .
1930	positive	One of the most gloriously unsubtle and adrenalized extreme shockers since The Evil Dead .
8469	positive	Samuel L. Jackson is one of the best actors there is .
7399	positive	The film 's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .
8035	negative	... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
1254	negative	It plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .
5670	positive	Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .
1154	neutral	The thing looks like a made-for-home-video quickie .
825	positive	By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .
4797	positive	A surprisingly funny movie .
